customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,date_of_birth,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,address,postcode,state,country,property_valuation,cust_rank,cust_value,age,age_group
903,Keely,Bointon,Female,71,10/16/1988,Nurse,Telecommunications,High Net Worth,No,No,3,55 Dorton Point,4154,Queensland,Australia,9,913,0.49938,35,Adult
904,Poul,Gaskin,Male,78,6/15/1950,HelpNullDeskNullOperator,Telecommunications,High Net Worth,No,No,17,9 Killdeer Circle,2643,New South Wales,Australia,2,920,0.493,73,Senior
905,Sheilakathryn,Huff,Female,45,5/15/1958,AssistantNullManager,n/a,High Net Worth,No,Yes,14,04 Miller Drive,2477,New South Wales,Australia,6,921,0.49,65,Senior
906,Rubia,Evetts,Female,59,12/21/1990,Pharmacist,Health,Mass Customer,No,No,16,64213 Miller Point,2071,New South Wales,Australia,9,921,0.49,33,Adult
907,Francklin,Cross,Male,51,4/6/1981,Teacher,Property,Mass Customer,No,Yes,3,24593 Jackson Parkway,2231,New South Wales,Australia,10,921,0.49,42,Adult
908,Wilone,Champley,Female,22,11/6/1983,,Manufacturing,High Net Worth,No,No,17,9346 Lyons Point,2077,New South Wales,Australia,10,924,0.48875,40,Adult
909,Lezlie,Clemits,Female,2,5/30/1973,SeniorNullCostNullAccountant,Financial Services,Mass Customer,No,Yes,15,0504 Nevada Drive,2155,New South Wales,Australia,10,924,0.48875,50,Senior
910,Kathe,Oller,Female,47,8/20/1959,GeneralNullManager,Manufacturing,Mass Customer,No,Yes,5,817 Loftsgordon Road,3029,Victoria,Australia,4,926,0.4845,64,Senior
911,Dulce,Bradwell,Female,61,7/3/1957,ResearchNullAssociate,Manufacturing,Mass Customer,No,No,20,30 Lukken Point,4159,Queensland,Australia,9,926,0.4845,66,Senior
912,Felice,Dechelette,Male,75,2/5/1998,Librarian,Entertainment,High Net Worth,No,No,3,4 Kingsford Trail,4051,Queensland,Australia,4,928,0.48,25,Teenager
913,Joane,Caldes,Female,84,3/17/1978,SeniorNullCostNullAccountant,Financial Services,High Net Worth,No,Yes,13,42 3rd Plaza,2250,New South Wales,Australia,7,928,0.48,45,Adult
914,Diane,Furman,Female,67,8/11/1993,,Manufacturing,Affluent Customer,No,Yes,13,6660 Riverside Circle,3013,Victoria,Australia,9,930,0.47812,30,Adult
915,Ogdan,Blenkinship,Male,65,1/18/1951,OccupationalNullTherapist,Health,Mass Customer,No,Yes,21,21712 Texas Court,3429,Victoria,Australia,5,930,0.47812,72,Senior
916,Kizzee,Agget,Female,98,7/25/1976,StatisticianNullII,Manufacturing,Affluent Customer,No,No,8,122 Marcy Park,2213,New South Wales,Australia,10,930,0.47812,47,Adult
917,Stephi,Highton,Female,30,9/9/1987,SoftwareNullEngineerNullI,Telecommunications,Mass Customer,No,Yes,12,293 Mendota Park,2154,New South Wales,Australia,10,930,0.47812,36,Adult
918,Martino,Scoles,Male,18,1/19/1975,SeniorNullFinancialNullAnalyst,Financial Services,Mass Customer,No,No,14,47 Scofield Junction,3620,Victoria,Australia,4,930,0.47812,48,Adult
919,Morgen,Newport,Female,5,8/31/1960,ProjectNullManager,Manufacturing,Mass Customer,No,No,6,9 Washington Center,3340,Victoria,Australia,4,930,0.47812,63,Senior
920,Eugenie,Brinson,Female,79,8/10/1963,AssistantNullMediaNullPlanner,Entertainment,Mass Customer,No,Yes,17,7109 Grayhawk Avenue,3073,Victoria,Australia,6,936,0.476,60,Senior
921,Reinold,Natt,Male,16,8/23/1964,HelpNullDeskNullTechnician,Financial Services,High Net Worth,No,Yes,8,70 Evergreen Hill,3207,Victoria,Australia,8,937,0.47,59,Senior
922,Jo,Roberts,Female,41,10/31/1945,Paralegal,Financial Services,High Net Worth,No,Yes,11,20139 Lakewood Plaza,2440,New South Wales,Australia,3,937,0.47,78,Senior
923,Jacklin,Duchant,Female,77,3/18/1940,LegalNullAssistant,Argiculture,Mass Customer,No,No,17,9 Memorial Road,4132,Queensland,Australia,4,939,0.4675,83,Senior
924,Colas,Gabbitas,Male,98,9/9/1946,StaffNullScientist,Retail,High Net Worth,No,No,20,3094 Elka Place,2166,New South Wales,Australia,9,939,0.4675,77,Senior
925,Claudetta,Ricciardiello,Female,61,4/30/1974,InternalNullAuditor,Financial Services,Mass Customer,No,Yes,21,31 Schurz Parkway,3181,Victoria,Australia,8,939,0.4675,49,Adult
926,Angele,Cadore,Female,5,9/6/1954,ChiefNullDesignNullEngineer,n/a,Mass Customer,No,Yes,7,85894 Amoth Court,4125,Queensland,Australia,7,939,0.4675,69,Senior
927,Cicily,Hast,Female,63,4/26/1971,FoodNullChemist,Health,Affluent Customer,No,Yes,8,955 Burning Wood Way,2478,New South Wales,Australia,3,939,0.4675,52,Senior
928,Harland,Messenger,Male,90,5/28/1974,SoftwareNullTestNullEngineerNullI,Retail,Mass Customer,No,No,8,27 Crownhardt Center,3934,Victoria,Australia,10,944,0.46,49,Adult
929,Sim,Constantinou,Male,91,8/9/1992,AnalogNullCircuitNullDesignNullmanager,Property,Mass Customer,No,No,5,41002 Loomis Park,2010,New South Wales,Australia,9,944,0.46,31,Adult
930,Shanon,Rolfe,Female,63,8/19/1941,SalesNullRepresentative,Retail,High Net Worth,No,No,8,10 Cottonwood Point,2530,New South Wales,Australia,7,944,0.46,82,Senior
931,Chryste,Oddboy,Female,44,8/22/1988,SoftwareNullEngineerNullIII,Manufacturing,High Net Worth,No,Yes,4,2115 Maryland Alley,2320,New South Wales,Australia,9,947,0.459,35,Adult
932,Edin,Patinkin,Female,35,3/26/1992,AccountNullExecutive,Health,Mass Customer,No,No,17,6 Milwaukee Hill,3015,Victoria,Australia,4,948,0.45688,31,Adult
933,Nolly,Ivanchikov,Male,13,2/10/1994,HelpNullDeskNullOperator,Manufacturing,High Net Worth,No,Yes,11,6792 Kropf Hill,2049,New South Wales,Australia,11,948,0.45688,29,Teenager
934,Michele,Pammenter,Male,23,6/26/1983,Teacher,Health,High Net Worth,No,No,2,37 Mesta Road,3198,Victoria,Australia,8,948,0.45688,40,Adult
935,Liane,Abelevitz,Female,26,11/25/1976,Operator,n/a,Mass Customer,No,No,3,85340 Hovde Way,3153,Victoria,Australia,7,951,0.4505,47,Adult
936,Philbert,Bangs,Male,67,3/3/1966,EnvironmentalNullSpecialist,IT,Mass Customer,No,Yes,6,02643 Moose Court,4500,Queensland,Australia,7,951,0.4505,57,Senior
937,Candy,,Female,23,12/8/1977,,Financial Services,Mass Customer,No,No,6,59252 Maryland Drive,3500,Victoria,Australia,3,951,0.4505,46,Adult
938,Noami,Cokly,Female,74,9/17/1962,,Manufacturing,Mass Customer,No,Yes,15,2886 Buena Vista Terrace,2038,New South Wales,Australia,11,954,0.45,61,Senior
939,Lyndell,Jereatt,Female,14,11/28/1994,PaymentNullAdjustmentNullCoordinator,n/a,High Net Worth,No,No,13,58770 Monterey Plaza,2122,New South Wales,Australia,12,954,0.45,29,Teenager
940,Maximilien,Bourget,Male,12,4/29/1969,GeologistNullI,Financial Services,Mass Customer,No,Yes,6,2941 Loftsgordon Hill,3337,Victoria,Australia,7,956,0.44625,54,Senior
941,Benedikta,Naptin,Female,59,8/13/1995,Operator,Retail,Mass Customer,No,Yes,15,345 Fieldstone Park,2121,New South Wales,Australia,11,956,0.44625,28,Teenager
942,Rhodie,Gaskall,Female,83,2/1/1964,VPNullQualityNullControl,n/a,Mass Customer,No,Yes,9,251 Pierstorff Alley,4170,Queensland,Australia,9,956,0.44625,59,Senior
943,Afton,Andrassy,Female,78,10/14/1998,WebNullDesignerNullII,Retail,Mass Customer,No,No,7,220 Cody Alley,3075,Victoria,Australia,8,956,0.44625,25,Teenager
944,Blondell,Dibdall,Female,62,1/3/1967,ProgrammerNullIII,n/a,Mass Customer,No,No,4,34 Bunting Pass,3048,Victoria,Australia,4,960,0.442,56,Senior
945,Sonia,Dunstall,Female,0,7/30/1975,AccountantNullIII,Financial Services,Mass Customer,No,No,10,99 Park Meadow Hill,2570,New South Wales,Australia,9,960,0.442,48,Adult
946,Benedikt,Adamou,Male,15,1/15/1987,RecruitingNullManager,Health,Mass Customer,No,No,11,4 Bluestem Pass,3564,Victoria,Australia,3,960,0.442,36,Adult
947,Don,Spratling,Male,82,1/5/1969,AssociateNullProfessor,Property,Affluent Customer,No,Yes,7,078 Erie Point,2760,New South Wales,Australia,10,963,0.44,54,Senior
948,Moll,Ogilby,Female,25,12/19/1980,ResearchNullAssistantNullIII,Manufacturing,Mass Customer,No,Yes,13,6 Hansons Crossing,4123,Queensland,Australia,6,963,0.44,43,Adult
949,Jammie,Seldner,Female,42,2/25/1975,HumanNullResourcesNullManager,Health,Mass Customer,No,Yes,15,8 Saint Paul Junction,2066,New South Wales,Australia,10,963,0.44,48,Adult
950,Inglis,Pickaver,Male,33,6/25/1994,ProductNullEngineer,Telecommunications,Affluent Customer,No,No,1,14067 Armistice Plaza,2770,New South Wales,Australia,8,963,0.44,29,Teenager
951,Clarabelle,Broschek,Female,6,8/25/1963,GeologicalNullEngineer,Manufacturing,Mass Customer,No,No,18,8491 Pennsylvania Crossing,4035,Queensland,Australia,6,967,0.43562,60,Senior
952,Tillie,Bisseker,Female,74,8/10/1960,CivilNullEngineer,Manufacturing,High Net Worth,No,No,14,59208 Barnett Avenue,2104,New South Wales,Australia,12,967,0.43562,63,Senior
953,Irving,Babcock,Male,60,1/17/1986,DentalNullHygienist,Health,High Net Worth,No,Yes,15,36 Killdeer Crossing,2705,New South Wales,Australia,1,967,0.43562,37,Adult
954,Evered,Gludor,Male,3,4/30/1951,ElectricalNullEngineer,Manufacturing,High Net Worth,No,Yes,15,305 Sloan Junction,2168,New South Wales,Australia,8,967,0.43562,72,Senior
955,Mavra,Finan,Female,30,8/23/1967,Nurse,Property,Affluent Customer,No,Yes,4,88 Shopko Way,2034,New South Wales,Australia,9,967,0.43562,56,Senior
956,Frieda,Tavinor,Female,43,3/4/1999,,n/a,Affluent Customer,No,No,10,7 Mallory Lane,3064,Victoria,Australia,6,972,0.43,24,Teenager
957,Ellwood,Budden,Male,82,6/3/1998,,Health,Mass Customer,No,Yes,11,79907 Randy Center,2192,New South Wales,Australia,10,972,0.43,25,Teenager
958,Alex,Patshull,Female,37,1/2/1966,SeniorNullQualityNullEngineer,Retail,Mass Customer,No,Yes,13,446 High Crossing Way,4165,Queensland,Australia,5,974,0.425,57,Senior
959,Aundrea,Outridge,Female,77,1/24/2001,StructuralNullEngineer,Financial Services,Affluent Customer,No,Yes,10,1530 Columbus Lane,3186,Victoria,Australia,12,974,0.425,22,Teenager
960,Amby,Bodega,Male,63,6/12/1968,Recruiter,n/a,Affluent Customer,No,Yes,17,669 Declaration Street,3810,Victoria,Australia,6,974,0.425,55,Senior
961,Esme,Pilipets,Male,15,5/6/1967,EnvironmentalNullTech,Health,Mass Customer,No,Yes,5,9 Ruskin Way,3228,Victoria,Australia,9,977,0.42,56,Senior
962,Beverly,Domnick,Female,56,12/10/1938,StructuralNullAnalysisNullEngineer,IT,Mass Customer,No,No,9,8 Burning Wood Junction,2232,New South Wales,Australia,10,977,0.42,85,Senior
963,Artemis,Swanson,Male,77,2/12/1977,WebNullDesignerNullII,Argiculture,Mass Customer,No,Yes,13,5 Melvin Park,3810,Victoria,Australia,5,979,0.4165,46,Adult
964,Daryle,Marginson,Male,93,6/27/1986,EnvironmentalNullTech,Argiculture,Mass Customer,No,Yes,9,21316 Ohio Place,2121,New South Wales,Australia,12,979,0.4165,37,Adult
965,Tyne,Anshell,Female,71,4/8/1992,MechanicalNullSystemsNullEngineer,n/a,Mass Customer,No,Yes,3,93 Sutherland Terrace,2560,New South Wales,Australia,8,979,0.4165,31,Adult
966,Leona,Shorrock,Female,83,8/23/1951,SeniorNullQualityNullEngineer,Financial Services,Affluent Customer,No,Yes,22,1560 Grim Avenue,4720,Queensland,Australia,1,979,0.4165,72,Senior
967,Bertrando,Carass,Male,45,6/25/1956,SalesNullAssociate,Property,Mass Customer,No,No,8,1 Quincy Road,2565,New South Wales,Australia,5,983,0.41,67,Senior
968,Augusta,Munns,Female,5,9/17/1951,QualityNullControlNullSpecialist,n/a,Mass Customer,No,No,21,607 Memorial Avenue,2074,New South Wales,Australia,11,983,0.41,72,Senior
969,Lauralee,Fudge,Female,83,9/21/1987,ResearchNullNurse,Health,Mass Customer,No,No,15,9460 Monument Park,3277,Victoria,Australia,4,985,0.408,36,Adult
970,Consalve,Ballay,Male,41,9/18/1959,WebNullDeveloperNullI,IT,Mass Customer,No,Yes,7,72 Village Terrace,2250,New South Wales,Australia,8,987,0.4,64,Senior
971,Lolly,Prewer,Female,44,10/23/1997,GeologistNullI,Health,Mass Customer,No,No,15,694 Coolidge Center,2620,New South Wales,Australia,7,988,0.3995,26,Teenager
972,Vyky,Pegg,Female,64,3/15/1943,QualityNullControlNullSpecialist,Manufacturing,Mass Customer,No,Yes,11,31854 Anniversary Terrace,2322,New South Wales,Australia,7,988,0.3995,80,Senior
973,Kellen,Pawelski,Female,83,7/26/1945,,Manufacturing,High Net Worth,No,Yes,11,125 Manufacturers Parkway,2193,New South Wales,Australia,8,988,0.3995,78,Senior
974,Jermaine,Bagshawe,Female,60,5/14/1954,HelpNullDeskNullOperator,Property,Mass Customer,No,Yes,9,260 Briar Crest Drive,4209,Queensland,Australia,6,988,0.3995,69,Senior
975,Bryan,Jachtym,Male,59,5/15/1974,AutomationNullSpecialistNullI,Manufacturing,Mass Customer,No,Yes,15,56 Moland Crossing,3356,Victoria,Australia,3,988,0.3995,49,Adult
976,Renie,Laundon,Female,32,12/18/1973,AssistantNullMediaNullPlanner,Entertainment,Mass Customer,No,Yes,8,1 Shelley Pass,4118,Queensland,Australia,3,993,0.391,50,Senior
977,Weidar,Etheridge,Male,38,7/13/1959,CompensationNullAnalyst,Financial Services,Mass Customer,No,Yes,6,0535 Jay Point,2422,New South Wales,Australia,4,994,0.3825,64,Senior
978,Datha,Fishburn,Female,15,7/2/1990,OfficeNullAssistantNullIV,Retail,Mass Customer,No,No,3,6 Caliangt Way,3079,Victoria,Australia,12,994,0.3825,33,Adult
979,Ferdinand,Romanetti,Male,60,10/7/1959,Paralegal,Financial Services,Affluent Customer,No,No,9,2 Sloan Way,2200,New South Wales,Australia,7,996,0.374,64,Senior
980,Burk,Wortley,Male,22,10/17/2001,SeniorNullSalesNullAssociate,Health,Mass Customer,No,No,6,04 Union Crossing,2196,New South Wales,Australia,10,997,0.357,22,Teenager
981,Melloney,Temby,Female,17,10/5/1954,Budget/AccountingNullAnalystNullIV,Financial Services,Affluent Customer,No,Yes,15,33475 Fair Oaks Junction,4702,Queensland,Australia,2,997,0.357,69,Senior
982,Dickie,Cubbini,Male,30,12/17/1952,FinancialNullAdvisor,Financial Services,Mass Customer,No,Yes,19,57666 Victoria Way,4215,Queensland,Australia,2,997,0.357,71,Senior
983,Sylas,Duffill,Male,56,10/2/1955,StaffNullAccountantNullIV,Property,Mass Customer,No,Yes,14,21875 Grover Drive,2010,New South Wales,Australia,9,1000,0.34,68,Senior
